   2.5600000e+02	
   1.2800000e+02	
  -2.4612093e-07	   1.8639707e-07	   2.7402917e-07	   2.5576639e-07	   2.7215192e-08	   4.6859817e-07	   1.7752860e-07	  -1.6133704e-07	  -2.4092187e-07	  -1.7934109e-07	  -9.2682059e-08	   7.9255189e-08	   2.8115802e-07	   1.0809495e-07	  -5.6568225e-07	   4.4029878e-07	  -3.2279273e-07	   4.3447706e-07	  -4.5880185e-08	   3.8903569e-07	   2.1004098e-09	   1.1585632e-07	  -6.8101732e-09	   1.1539234e-07	   9.1025938e-07	   3.0578075e-07	  -1.5637668e-08	  -9.2205836e-08	  -8.4902442e-10	  -4.7507113e-07	   4.9523967e-07	  -6.7073208e-07	  -5.5022236e-07	   2.8446118e-02	  -7.7078918e-08	   5.6259170e-07	  -1.7616065e-07	  -5.4866341e-07	  -2.6451050e-07	  -1.2307772e-07	   2.3119669e-07	   9.4401737e-07	   3.3334280e-08	  -4.7011015e-07	  -3.0909209e-07	   3.2913883e-07	   3.0504270e-07	  -3.6244643e-07	   4.0791718e-07	   2.8553746e-07	   1.2409293e-07	   1.2767462e-07	   2.2855465e-07	  -4.8054992e-07	  -3.4596026e-07	  -7.9990325e-09	   7.9173931e-07	  -1.1085828e-06	   1.5108606e-07	  -3.9687193e-08	  -1.5348464e-08	  -6.3006222e-08	   5.0109798e-07	   3.0288703e-07	  -1.7389481e-07	  -4.8247081e-07	   1.9924807e-07	  -9.8915464e-08	   2.1514728e-07	  -7.8856914e-02	   1.6794611e-08	   1.2555575e-07	   3.5292232e-07	  -4.0898506e-03	  -6.9063106e-09	   1.3314273e-08	   5.0921325e-07	  -4.1417006e-07	  -2.7208269e-07	  -2.6795872e-07	   1.9988512e-09	  -9.0365003e-03	   6.1144786e-08	  -6.2601102e-07	  -3.2111519e-08	  -1.1845787e-07	  -4.9129718e-07	   3.5643736e-07	   8.1097997e-03	   4.0955797e-07	   1.5891294e-08	  -1.5891565e-07	   8.4879965e-07	  -3.8602698e-07	  -4.8248943e-08	   3.1891634e-07	   2.9645149e-08	  -5.1786811e-07	  -2.8716853e-03	  -3.8669993e-08	  -2.7006388e-08	   6.6919087e-07	   1.5320108e-07	  -6.9307241e-07	   4.9056458e-09	  -1.1437558e-07	   8.4458334e-08	   2.9545360e-07	   5.1225009e-08	  -3.8434636e-03	   2.6117145e-07	  -9.7633376e-08	  -1.6247320e-08	   3.8129317e-02	  -5.1804294e-07	  -2.1531338e-07	  -7.1556097e-07	  -1.6365423e-07	  -3.6185492e-07	   8.3900643e-07	   5.4942481e-07	  -3.2570634e-08	   5.5050968e-07	   2.0308313e-07	   3.3854507e-08	   5.5366529e-08	  -1.6820572e-07	  -5.4170421e-08	
  -6.0964353e-07	   4.2839180e-07	  -9.4530954e-07	   9.5546274e-08	  -4.6902108e-08	  -3.9121827e-07	   1.8020049e-07	  -1.4162645e-07	  -1.2979808e-07	  -4.2080671e-08	  -3.5916684e-08	  -1.6389574e-07	  -2.0409590e-07	   9.6438184e-08	   2.1670922e-07	   1.7793493e-07	   2.6388015e-07	   7.4982088e-09	   2.8884031e-07	  -5.3799009e-08	  -5.5541625e-07	   1.1498147e-06	   3.5325224e-08	  -1.2949976e-07	   7.0152315e-07	  -7.8363084e-08	  -1.5236843e-07	   6.7418399e-08	   3.6550540e-09	  -8.7498766e-08	   2.3492307e-07	   9.7929817e-07	   1.7239512e-07	   9.7024546e-02	  -5.4117814e-08	   1.4505893e-07	   1.3297269e-07	   2.7049268e-07	  -4.5021663e-08	  -7.9627335e-08	  -1.5449655e-07	  -4.0094183e-07	   3.1315797e-09	  -1.4470919e-07	  -7.8386805e-07	   8.1324554e-07	  -3.7570684e-07	  -1.2276152e-07	   6.5133483e-07	  -2.2222263e-07	   3.7873554e-07	  -1.3667059e-06	   2.7411560e-08	  -9.8739049e-07	   2.7330582e-08	  -1.2818433e-08	  -6.0674238e-08	   4.4808576e-07	   5.4043029e-08	   6.5345228e-08	   5.7245173e-07	   4.8185023e-08	   5.5888070e-07	  -1.0730898e-08	   1.4263148e-07	  -1.6887642e-07	  -2.5951608e-07	  -1.0643763e-06	  -2.7085212e-07	   7.8476567e-02	   1.0186724e-08	   4.4645984e-07	  -6.0842307e-07	  -6.5439095e-03	   6.8763673e-08	   8.9300914e-09	   1.5011025e-07	   5.1764174e-07	   2.8237951e-07	   1.6385673e-07	   5.0371471e-07	   1.5962626e-02	  -5.8446506e-07	  -5.7617308e-07	  -1.0860538e-07	  -4.7302012e-07	  -1.7106550e-07	   1.0892187e-07	   4.2035659e-03	  -2.0127908e-07	   2.2621937e-07	   2.8461403e-07	   1.8332551e-07	   2.6740636e-07	   5.5184218e-07	   2.7252862e-07	   6.9704754e-08	  -5.5803405e-07	   6.1359038e-03	  -5.3757994e-08	   5.3371368e-08	  -4.0168097e-07	  -2.4142936e-07	  -6.7556180e-07	  -1.1478803e-08	   6.9983555e-07	   3.8139856e-07	  -1.4194276e-07	  -1.5953807e-08	   6.2611919e-03	  -3.6615711e-07	   1.0837663e-07	   1.2490237e-07	   3.7562130e-02	  -1.0452740e-07	   3.9028754e-08	   2.4301349e-08	   3.6295484e-08	  -9.3183879e-08	  -9.8383667e-07	   1.4852811e-07	   2.0283656e-07	  -4.8153786e-08	   8.0790638e-08	   2.5394094e-08	   9.0879979e-08	   1.1003471e-07	   4.3901670e-08	
   2.3388571e-07	   2.2788422e-07	  -4.2874886e-07	   2.2230021e-07	  -1.1912560e-07	  -3.1988141e-07	   5.1262284e-07	  -2.8716996e-07	   1.9725488e-08	   5.2873378e-08	  -3.0935094e-07	  -4.6123239e-08	   2.8846698e-08	  -8.5840666e-08	  -4.1412847e-07	  -8.3988055e-07	   3.7303508e-07	   1.7938157e-07	   2.6407456e-07	   8.7572113e-07	  -8.8707761e-07	   7.8067523e-07	  -6.6757465e-08	  -3.1684691e-08	   5.6655196e-07	   1.6223980e-07	  -5.8593731e-08	   1.8349956e-07	  -6.5793807e-09	   5.0181349e-07	   1.5088333e-07	   1.8578313e-07	  -5.0223955e-07	  -1.1950781e-01	  -4.7535247e-08	  -2.8217504e-07	   2.8267858e-07	  -3.1145877e-07	  -2.6992363e-07	  -3.4756691e-07	  -3.3960813e-07	   2.7218800e-07	  -5.8506312e-08	   2.1173401e-07	  -9.8771731e-07	  -7.9591545e-07	   6.7542458e-07	   1.6846009e-07	   2.7472578e-07	   2.0179616e-07	   2.3975905e-07	   2.0180223e-08	  -1.7444695e-07	   4.0655337e-07	   4.6416702e-08	  -3.5258186e-09	  -2.1544371e-07	  -3.2970830e-07	  -1.8822761e-07	   3.9351695e-08	  -3.4681277e-07	   2.0380611e-07	  -2.7178876e-07	  -5.3447852e-07	  -1.5082931e-08	   1.5944584e-07	   9.9296065e-07	  -1.7147708e-07	   2.3542921e-07	  -7.5717179e-02	   4.9208024e-08	  -1.2479881e-07	   8.3404584e-08	  -3.4843384e-02	  -9.4508385e-08	  -2.6406206e-08	   8.7606997e-07	   4.5373857e-07	  -1.0839591e-07	  -2.5072105e-07	  -9.1970344e-07	   4.3553629e-02	  -3.3135172e-07	   1.1665803e-06	  -1.2481527e-07	  -6.9971405e-07	   1.9556139e-07	  -4.9599800e-08	   1.0793666e-02	  -1.1829045e-06	   1.2075814e-07	   1.5270383e-07	  -4.2533367e-07	  -9.8465333e-08	  -1.5213188e-07	  -1.8678252e-07	  -4.4126046e-09	   5.8885111e-08	  -2.3780041e-03	  -3.2050480e-08	  -1.3301071e-08	   1.3009351e-07	  -1.3576523e-07	  -3.2985702e-07	   1.7649036e-08	   6.0673879e-08	  -5.5102195e-07	   1.6833469e-08	   4.0547091e-08	   3.6905111e-03	   8.5161153e-08	   1.2648370e-07	   2.6993252e-07	   9.3072745e-03	   2.3568004e-07	  -2.4517090e-07	   7.5089936e-07	  -1.7468529e-08	  -2.6700237e-07	  -2.0725831e-07	   1.9064723e-07	   2.4800819e-08	   2.5818401e-09	   9.0459118e-08	  -7.8926654e-08	  -2.3930867e-08	   4.4758330e-08	   8.8675213e-09	
   2.6595114e-07	  -1.0892861e-07	  -7.7100677e-08	   6.4352765e-08	   1.6380515e-07	   4.2803997e-07	  -4.0336229e-07	  -1.5591100e-07	  -1.6309875e-07	  -3.5988407e-08	  -2.1928102e-07	  -2.7756030e-07	  -1.8497478e-07	   1.3665947e-07	   3.2099367e-07	   1.3411947e-07	   1.2651543e-07	  -1.4750539e-07	   4.9689027e-07	   9.5144434e-08	  -4.1242012e-07	   2.5750732e-07	  -1.3285014e-07	   8.7652188e-08	   2.3918452e-07	   2.9825589e-07	   1.4553996e-07	   4.3971772e-08	   6.1414598e-09	   2.4694621e-07	  -2.6333075e-07	   3.4281739e-07	   7.6093470e-07	   4.5614624e-02	   5.5007148e-08	   3.8176776e-07	   2.0389646e-07	   7.7121642e-07	   4.1600112e-07	  -6.8495792e-07	   1.2432506e-07	  -2.1741349e-07	  -1.3186729e-07	   2.7605747e-07	   5.8435634e-08	   9.7540052e-07	   4.3646886e-07	  -1.7287198e-07	   7.3405134e-07	  -6.0636568e-07	  -2.9557367e-07	   5.6194589e-07	   3.5747317e-07	   6.1408056e-07	  -2.6869118e-07	   6.8558914e-09	  -8.8341545e-07	   4.0474915e-07	   2.7144861e-07	   2.0917786e-08	   5.4087634e-07	  -1.6528831e-07	  -3.4313540e-07	  -2.7936128e-07	  -1.3822946e-07	  -4.4858512e-07	   1.0703068e-07	   2.6415329e-07	  -9.6368908e-08	  -1.6176732e-02	  -8.3278020e-08	  -3.8843927e-07	   4.0173196e-07	   1.3969029e-02	   2.3486191e-07	  -6.6059633e-08	  -1.8617736e-07	   9.6633247e-08	  -1.2524134e-07	  -1.9959048e-07	  -6.7783999e-07	  -2.3307915e-02	   2.6487537e-08	   1.1270560e-07	  -1.1359353e-07	  -1.0214661e-07	   1.1146130e-07	   2.4463496e-08	  -2.2692618e-02	   2.8852346e-07	  -5.7070626e-08	  -1.9045465e-07	  -2.0325060e-07	   3.3364861e-08	   1.3344470e-07	  -4.5857138e-08	  -2.5770538e-08	  -2.8314565e-07	   9.4418214e-04	   8.8946312e-08	   1.7933869e-08	  -2.1532219e-07	  -1.7514487e-07	   4.3008938e-07	  -1.2089409e-08	   5.4401490e-07	  -1.1823810e-08	   1.7939768e-07	   9.5331906e-08	  -9.8767875e-03	   1.5097343e-06	  -6.9088848e-08	   1.0612941e-07	   9.4825504e-03	   1.7158320e-09	   1.4233732e-07	   9.3697836e-08	  -2.5834830e-07	  -1.8642141e-07	  -3.4624169e-07	  -4.9826239e-07	   1.6429734e-07	   1.6837615e-07	   2.0868606e-08	  -4.9797294e-08	  -2.5584760e-08	   1.2274519e-07	   1.1277190e-07	
   1.8805142e-07	   2.7698537e-07	   2.7099206e-07	  -1.2200441e-07	   1.2691249e-08	  -2.7280112e-07	   3.1449614e-07	  -1.3527956e-07	   8.2124477e-08	  -6.7183423e-08	  -1.8681349e-07	   1.6360610e-07	  -4.9487179e-07	   9.5498808e-08	   4.4874767e-07	  -7.2976469e-07	   6.4005820e-07	   8.0719790e-09	   5.2488664e-07	  -1.0210579e-07	   7.7834952e-07	  -4.0426503e-07	  -7.2963917e-08	   2.4486028e-07	   2.7074087e-07	   3.1703180e-08	   6.3685604e-08	   4.0158943e-08	  -4.1906252e-09	   4.6911035e-09	   7.8841738e-07	  -6.4448787e-07	  -4.3695213e-07	   1.6864772e-02	   5.0363739e-08	  -3.4784836e-07	   9.5321992e-08	  -1.5514180e-07	   1.4935074e-07	  -5.1795605e-08	   5.6759416e-07	  -2.2095546e-07	  -3.8699657e-08	  -3.9535918e-07	   5.3648000e-07	  -1.0282222e-06	  -1.1303992e-07	  -3.4623651e-07	  -3.7717670e-07	  -3.4669865e-07	  -8.8858580e-08	   3.4882182e-07	   1.0136962e-08	   7.2934977e-07	   2.1245720e-08	   9.1087527e-09	   9.5176688e-07	  -2.7528473e-07	  -4.2728945e-07	   2.6072393e-08	  -8.3829945e-07	  -1.2208403e-07	   4.9002944e-07	  -8.6680212e-07	  -8.3690858e-08	  -1.4557105e-07	   1.8693287e-07	   1.8619575e-07	  -1.4965888e-08	  -3.9176894e-02	  -2.0548290e-08	   1.4790003e-07	   2.7362254e-07	  -1.2479096e-02	  -1.0799484e-07	  -1.1699520e-08	  -1.8662958e-08	  -3.7343118e-07	  -2.3795892e-07	  -9.5157620e-08	   4.6720009e-07	   1.1851108e-03	  -2.1066531e-07	   5.2839015e-07	  -3.2647882e-07	  -5.6486563e-07	  -9.0917540e-07	   4.8254241e-08	  -1.6969211e-02	  -4.3361608e-07	  -5.2634596e-09	  -1.7917397e-07	   6.2298192e-07	  -3.9643868e-08	  -3.4080010e-07	   9.8629628e-08	  -6.4232590e-08	  -2.1116160e-07	  -5.0026911e-03	  -6.0710621e-08	   3.8644617e-09	  -1.2520181e-07	  -5.2208728e-07	   9.1846475e-07	  -7.6003213e-09	   1.1849092e-07	   7.2531749e-07	  -1.7608927e-07	   1.8913353e-08	  -2.2321464e-02	  -3.7435009e-07	  -1.7696188e-08	   1.7057532e-07	  -1.4529565e-02	   1.1906098e-07	  -2.0264639e-08	  -2.3970468e-07	   1.9758046e-07	   2.8775188e-07	   3.9119134e-07	   2.8444266e-07	  -5.5969369e-08	   3.0511763e-07	   2.3315049e-07	   3.1095813e-08	   1.0247580e-08	   1.3145094e-08	   1.0230694e-07	
   2.5299301e-07	   3.5407884e-07	  -9.4717047e-07	   1.9894350e-07	   1.9629843e-08	  -2.2951268e-09	  -1.9618881e-07	   3.4094406e-07	   1.2918584e-08	  -7.1008951e-08	   1.3507898e-07	   2.0349285e-07	  -4.0644089e-07	   4.1735576e-08	   2.2095945e-07	  -4.5466661e-09	  -2.2935453e-07	   5.4865886e-07	  -4.1982536e-09	  -3.4598283e-07	  -6.0189870e-07	   4.4036040e-07	   1.1289142e-07	  -1.4491214e-07	   5.3773483e-07	  -4.4054889e-07	   2.1991489e-07	   1.6355494e-09	  -7.8702970e-10	   1.1119357e-07	  -1.9973477e-07	   1.7605288e-08	   3.9138368e-07	  -6.9185288e-02	  -1.9606994e-08	   2.1990924e-07	  -1.0786714e-07	  -8.4880714e-07	   2.4755816e-07	  -5.3284914e-07	  -1.0751346e-07	  -4.1920801e-07	  -2.6925097e-08	  -1.6268609e-07	   1.0214327e-06	  -5.1522560e-07	  -8.1037515e-07	  -2.3104713e-07	   5.2053120e-10	   2.7843911e-07	   4.8574795e-07	   4.4932576e-07	   5.6883128e-08	   1.0500707e-07	  -1.5036809e-07	  -1.0155261e-08	   2.0480848e-07	   4.9608299e-07	  -1.8046529e-07	  -2.3795627e-08	   9.5380011e-07	  -3.3048433e-07	   7.2383820e-07	  -8.0130430e-08	   1.5583105e-07	  -2.5620786e-07	   2.5126213e-07	   7.2341043e-07	  -6.3908413e-07	   6.8234369e-02	   1.1006713e-08	   4.8018679e-07	   7.9809474e-08	   9.3364887e-03	  -1.6408032e-07	  -5.4994246e-08	  -1.7320495e-07	  -5.4986924e-07	   2.2749481e-07	  -9.7055296e-08	  -7.8709611e-07	  -2.7469475e-02	   1.7709037e-07	   2.9010989e-07	   2.7428766e-07	   1.4421071e-07	   4.8752916e-07	   2.6533932e-07	  -1.6981749e-02	  -6.0708865e-07	   4.5951366e-07	   1.8554045e-07	   2.7613909e-07	   1.5346805e-07	   3.0829421e-08	  -2.7485139e-07	   3.2267943e-08	   4.8516109e-07	   4.8489107e-04	  -5.4889744e-09	   7.2699442e-09	   1.6640379e-07	  -4.7638856e-07	  -2.0673487e-07	   3.6634696e-08	   1.8009246e-07	  -2.9656398e-07	   5.6404285e-07	  -9.9159316e-10	  -3.3166865e-02	   8.0329094e-07	   5.2520742e-08	   2.0799813e-08	  -6.3775211e-03	   5.6698365e-08	  -3.0054583e-07	  -7.4673946e-07	   1.9280631e-07	   4.7644215e-08	  -8.1397163e-07	  -3.3763517e-07	   1.6068171e-07	   9.0405166e-08	  -1.5220888e-07	  -5.0633917e-08	  -6.9187272e-08	  -1.6254317e-07	   2.3001932e-08	
   1.4340946e-07	   1.6505610e-07	  -3.6199734e-07	   9.9091713e-08	  -1.2994955e-07	   1.6260687e-07	  -2.4200369e-07	  -3.9465831e-08	  -1.9197535e-07	  -6.3299665e-08	  -1.2205214e-07	   1.8185728e-08	   7.5233629e-07	   1.7715658e-07	  -8.4184354e-08	   4.8595610e-07	   1.9073295e-08	  -3.1043428e-07	  -7.9842356e-07	   1.4624870e-07	  -3.9110287e-07	   3.3321358e-07	   4.7510362e-08	   1.1413553e-07	  -8.7143880e-07	   6.1101651e-08	  -8.3889144e-08	  -8.7706291e-08	  -1.4540346e-08	   2.5858563e-07	   4.0259964e-07	  -5.3579028e-07	   1.0060087e-06	  -2.2939862e-02	   4.6734455e-09	   4.9995852e-07	   8.1150215e-08	   1.9409276e-07	  -3.8272260e-07	  -6.4431527e-07	   7.9481591e-08	  -1.7987302e-07	   7.6659496e-09	  -4.1290948e-07	   5.2175479e-07	   9.1499437e-07	   1.2123304e-06	  -2.0567368e-08	  -1.1440429e-07	  -2.9024320e-08	  -4.3896991e-07	  -1.6441354e-08	   7.8121304e-08	   2.9843238e-07	   2.8429569e-07	   1.3236906e-09	  -8.7168693e-08	   7.4286794e-07	  -5.8844606e-08	  -3.4670081e-08	   4.5666376e-09	  -7.3365767e-07	  -2.7494273e-07	   7.9510812e-07	  -4.6851502e-08	  -3.3000467e-07	  -5.8793557e-08	   1.0095190e-07	  -6.2278307e-07	   2.4075098e-02	   8.7312816e-08	  -9.1236061e-07	  -6.3588001e-07	  -1.5610512e-02	   1.1792459e-07	   6.3589738e-08	  -9.1249800e-08	  -6.2386574e-07	  -2.2425330e-07	   7.1627656e-09	  -7.3569962e-07	   2.2300986e-02	   6.3036552e-09	  -1.0260489e-06	   2.5287958e-07	  -3.1272689e-07	  -9.1612882e-08	  -2.8080682e-07	  -5.8179866e-02	  -1.0538487e-06	   1.0681962e-07	   2.1292032e-07	  -6.2982639e-07	   1.6039141e-08	  -2.4729168e-07	   1.1783210e-07	   7.9752195e-09	  -3.0320371e-07	  -6.8085316e-03	  -7.5546149e-08	   1.0956719e-07	   3.0432897e-07	   6.1322530e-08	  -9.3209491e-07	  -2.0166165e-08	  -1.1244414e-06	   1.3109774e-07	  -4.6748179e-08	  -1.4115498e-08	   6.8392588e-04	   3.6938254e-07	  -8.1157222e-08	  -1.5351169e-07	  -6.8227643e-03	   3.7186579e-07	  -6.8594696e-08	   7.0468661e-07	   1.6322321e-07	   3.2772176e-07	  -1.0341726e-06	   2.4917545e-07	   3.9708146e-08	   2.7046593e-07	  -7.2670707e-08	  -1.2604900e-09	   3.4808323e-08	  -3.2525760e-07	   7.6066072e-09	
   4.7511291e-08	   2.5323959e-08	   4.3623712e-07	   1.0732153e-07	  -5.4138230e-08	   3.5281490e-07	   1.5106685e-07	  -4.6874543e-08	   1.2347806e-07	  -6.0743986e-08	   1.7050309e-08	   2.4980319e-08	   5.0556014e-08	  -8.1265758e-08	  -1.0797718e-07	   5.8082687e-09	  -4.6927701e-07	  -1.4984180e-07	  -2.5754106e-07	  -5.3768025e-07	  -1.1918902e-07	   5.8140264e-07	   1.1866655e-07	  -1.7692145e-07	   9.6775303e-08	  -6.1936955e-08	   7.6126229e-08	  -8.7946033e-08	   1.1218853e-08	   5.1044184e-07	  -5.9800348e-07	   4.7855711e-07	   3.2816238e-07	   1.8127082e-02	   9.0458784e-08	  -2.9667293e-07	   2.1076914e-07	  -1.2735117e-08	  -2.4476825e-07	  -1.9221087e-07	   1.6104566e-07	  -9.7317962e-08	  -1.9006906e-08	   1.8315166e-07	  -7.6603783e-07	   2.8171857e-07	  -1.1375095e-06	  -2.3604419e-07	   8.2502670e-07	  -4.7456742e-07	   4.1746793e-08	  -1.9494394e-07	  -1.7250643e-07	  -1.8555465e-08	  -3.9524206e-07	   1.2664345e-08	   3.1746427e-08	   4.4760446e-08	  -1.1295482e-07	  -1.4694916e-07	  -4.0139979e-07	   3.8792641e-08	  -2.0269792e-07	  -2.3943257e-07	   2.6397504e-07	   1.5202282e-07	   5.4066418e-08	  -9.2291004e-08	   1.0386336e-07	   9.2054179e-03	  -7.0440652e-08	  -3.1207415e-07	   2.4356000e-07	  -3.6698961e-02	   2.4296400e-07	   1.7849002e-09	   2.5469153e-07	  -8.3345815e-07	   2.2370911e-07	  -3.0784861e-08	   2.4921608e-07	   2.2521569e-02	  -5.5416065e-07	   3.0793665e-07	   7.3429143e-08	  -7.3219833e-08	  -1.1079941e-07	   4.9083122e-07	  -4.2740485e-02	  -3.1879006e-07	   2.0647386e-07	   1.1813133e-07	   3.1260665e-07	   2.6833070e-07	  -9.3216472e-08	  -2.0872158e-07	   2.0784137e-08	   1.9648286e-07	   2.7503197e-03	   9.3401361e-08	  -3.3146226e-08	   4.8796347e-07	   5.8273079e-07	   8.2604074e-07	  -4.0896640e-10	  -1.7729033e-07	   5.4025516e-07	   1.9890232e-07	  -6.6167820e-08	  -2.3547327e-03	  -3.4719367e-07	  -1.2066288e-07	  -1.2916880e-07	   5.3131401e-03	  -1.6354937e-07	  -8.0937407e-08	  -7.4515182e-07	   1.1156493e-07	   4.9548013e-07	  -1.6447801e-07	   5.8893021e-07	  -2.1791430e-08	   4.7958065e-08	  -1.0533828e-07	  -7.8605857e-09	   9.3785205e-09	   2.6382140e-07	  -1.3120341e-08	
  -4.2375579e-07	   1.7546825e-07	  -2.8146275e-07	   1.1608656e-07	  -7.5120329e-08	  -1.8957157e-07	   4.7973976e-07	   1.9816462e-10	   7.1514984e-08	   5.5083301e-08	  -7.4135672e-09	  -1.0209998e-07	   6.6738073e-07	  -1.1602508e-07	   7.0722065e-08	   1.6912557e-07	   7.5770055e-08	   1.8321487e-07	  -3.1749643e-07	  -1.6292228e-08	  -1.0445730e-06	  -3.6105969e-07	   8.2827202e-08	  -2.3424446e-07	  -5.5274872e-08	   1.1434381e-07	  -2.8214542e-08	   7.5910958e-08	   8.9353691e-09	  -1.7731977e-08	   7.7306228e-07	  -7.2650272e-07	  -6.2076407e-08	   1.8932067e-01	  -4.5502204e-08	   2.5535618e-07	   1.3984200e-07	  -7.6894661e-07	  -4.0613851e-07	   4.2366537e-07	   1.5992375e-07	  -2.6389747e-08	   6.5180434e-08	   2.3293969e-07	   3.7696840e-07	  -3.3559373e-07	   5.6877868e-07	   4.8621985e-07	  -7.9008527e-08	   3.2275534e-07	  -3.2714512e-08	   1.8267301e-07	   8.3135405e-08	  -1.1326014e-07	  -1.6985016e-08	  -4.5381624e-09	  -9.9301668e-07	  -1.7745211e-07	   2.5854254e-07	   5.5351044e-08	  -1.4782439e-07	  -1.4005185e-07	   1.0344645e-07	  -4.2235531e-08	  -5.9794216e-08	   1.8142956e-07	  -1.7903825e-07	   3.9345665e-07	   1.0305699e-06	  -3.0035546e-02	   1.2842806e-07	  -4.2604088e-08	  -2.4822563e-07	  -2.5930034e-03	   4.0671261e-07	  -7.6166826e-08	  -7.3858559e-07	   5.0238518e-07	   3.4354179e-07	   4.0051336e-08	  -1.2897333e-07	  -2.9781736e-02	  -5.1731066e-07	   9.5270849e-07	  -4.5435201e-07	   4.8760221e-07	  -4.7876797e-07	  -1.8607120e-07	   2.9644826e-02	   1.4847986e-06	   3.1861411e-08	   6.8048034e-07	  -7.4389124e-08	  -3.2460346e-07	  -3.8152157e-07	  -4.4867960e-08	   3.7548543e-09	   2.6929658e-07	  -4.4432679e-03	   3.6242186e-08	   1.5265363e-09	   2.7985998e-07	   1.3186225e-07	   1.1711901e-06	   1.0227072e-08	  -8.7416230e-07	   8.3239436e-07	  -6.2395669e-07	   4.8061531e-08	   1.0842469e-02	   4.1366406e-07	  -7.3917210e-08	  -5.4066139e-09	   7.2944298e-03	   6.3141996e-08	  -7.2933528e-07	  -1.8786205e-06	  -1.3331019e-07	   3.3466467e-07	  -6.8846694e-07	  -4.8274356e-07	   7.2957163e-11	   1.1329170e-07	  -1.6127919e-07	  -2.6291325e-09	  -9.6153605e-08	   3.5793399e-07	  -5.8846861e-08	
  -5.0063482e-07	  -6.1396944e-07	   7.4357714e-07	   1.1423703e-07	  -5.2973231e-08	  -1.3180962e-07	   1.7049698e-07	  -7.2564023e-08	   7.9816299e-08	   1.6692198e-08	   7.5378764e-08	   1.9620370e-07	   1.0304512e-07	   5.5965439e-08	   9.7282894e-08	   3.8580814e-07	  -1.9651874e-07	   6.0064549e-07	   1.6072332e-07	  -3.5228915e-07	   1.7705824e-08	  -3.2130271e-07	   1.0950953e-07	   1.4436082e-07	  -3.9758781e-09	   4.8117133e-07	  -4.0556278e-08	  -6.3579603e-08	  -1.7181197e-08	   7.7681914e-07	   5.4406051e-07	  -1.5164182e-07	  -1.4775228e-07	   1.4652138e-01	  -5.5260853e-09	  -2.4192121e-07	   4.5872554e-08	   6.5516120e-07	  -6.0900802e-07	  -4.0808124e-07	  -6.0421196e-08	  -1.1478503e-07	   1.9161306e-07	   8.1807171e-07	  -1.5401278e-07	   3.9211419e-07	  -4.4583037e-07	   1.2584437e-07	   4.7648141e-07	  -6.8158110e-07	  -1.6068552e-07	  -9.0429556e-08	   1.3602791e-07	   7.8194483e-07	  -3.9515998e-07	   5.3041840e-09	   3.1695549e-07	   8.8573714e-07	   4.9129345e-08	   1.7518170e-07	   4.1818442e-08	   8.8603896e-08	  -1.1563880e-07	   6.8569386e-07	   1.1282205e-07	  -1.6650947e-07	  -9.2512730e-08	   3.6490895e-07	   1.0039407e-06	   5.2508530e-02	  -6.8815428e-08	  -6.7407645e-07	  -6.1283012e-08	  -3.9218566e-04	  -1.8414613e-07	   1.2721182e-07	   4.0692747e-07	  -1.7533854e-07	   2.2516998e-07	   7.1757811e-08	  -2.0192780e-07	   3.8875802e-02	   1.6320989e-07	  -7.2165632e-08	   4.6411097e-08	   1.6406429e-08	  -7.5505224e-07	   8.9849462e-08	   7.3647621e-02	   5.0879890e-07	   2.0865573e-07	  -1.1742868e-07	  -9.0946784e-08	   3.0161946e-07	  -1.2804445e-07	  -7.8904640e-08	  -3.9532200e-08	  -1.8585090e-07	   2.7319680e-03	  -4.8526601e-08	  -3.2786245e-08	   1.5031879e-07	   9.8717419e-08	  -1.1222858e-06	   1.6771453e-08	  -5.1640129e-07	   7.7900002e-08	  -5.8807514e-07	   6.9773444e-08	  -2.8368287e-02	   5.9742513e-07	   2.0875115e-08	   2.8328568e-07	  -5.0297849e-05	  -2.8593867e-07	  -1.5738749e-07	   3.5763828e-07	   2.3236869e-07	   7.9654749e-07	  -2.9906298e-07	  -2.8389263e-07	  -1.3977629e-07	  -2.9287442e-07	   1.3759538e-08	  -6.2476196e-08	  -1.0512275e-07	  -3.9041413e-07	  -1.3944383e-07	
